foodID,guid,foodNameCHN,category,calories,protein,fat,carbohydrate,dietaryFiber,vitaminA,carotene,retinol,thiamine,riboflavin,niacin,vitaminC,vitaminE,cholesterol,potassium,sodium,calcium,magnesium,iron,manganese,zinc,copper,phosphorus,selenium,description,unit_map
954,4e5983c5-27dc-38d1-861c-a8c5a7027d37,河虾,鱼虾蟹贝,87,16,2,0,0,48,4,78,0,0,0,0,5,240,329,134,325,60,4,0,2,1,186,30,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
955,6e3299df-4cf1-3cd2-8838-fd7581abc3ed,基围虾,鱼虾蟹贝,101,18,1,4,0,0,1,75,0,0,3,0,2,181,250,172,83,45,2,0,1,0,139,40,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
956,5ca9277d-5a5a-30ba-9eec-a4aaea8f46cc,江虾[沼虾],鱼虾蟹贝,87,10,1,9,0,102,2,77,0,0,2,0,11,116,683,0,78,131,9,1,3,3,293,18,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
957,3d0871d6-b294-37fb-982b-c3a6454098bd,龙虾,鱼虾蟹贝,90,19,1,1,0,0,1,78,0,0,4,0,4,121,257,190,21,22,1,0,3,1,221,39,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
958,94b9391c-7a78-3f7c-bec0-619bb78663fe,明虾,鱼虾蟹贝,85,13,2,4,0,0,1,80,0,0,4,0,2,273,238,119,75,31,1,0,4,0,189,25,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
959,f8295f8b-4ac6-37b3-84ec-109a39602d4c,塘水虾[草虾],鱼虾蟹贝,96,21,1,0,0,44,4,74,0,0,0,0,5,264,250,109,403,26,3,0,3,2,233,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
960,2634029c-a67a-3d54-ba41-6c89ca8eabb6,虾虎,鱼虾蟹贝,81,12,2,5,0,0,1,81,0,0,1,0,3,177,132,137,22,32,2,0,3,3,206,47,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
961,4252452a-ad3c-3b74-9a16-ec009302c109,虾皮,鱼虾蟹贝,153,31,2,2,0,19,22,42,0,0,3,0,1,428,617,5058,991,265,7,1,2,1,582,74,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
962,c9a06d4f-4e61-32ff-bdf9-4244c2797029,螯虾,鱼虾蟹贝,93,15,4,0,0,0,1,80,0,0,3,0,4,0,550,225,85,2,6,3,1,1,228,8,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
963,16d8e6d8-acaa-3d7f-aa08-ffeca25c42ce,虾米[海米，虾仁],鱼虾蟹贝,198,44,3,0,0,21,17,37,0,0,5,0,1,525,550,4892,555,236,11,1,4,2,666,75,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
964,58b72567-0b5c-3de5-a5fa-918ddc0c965d,虾脑酱,鱼虾蟹贝,100,15,4,0,0,0,22,58,0,0,4,0,2,249,111,1790,667,53,9,1,4,2,146,21,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
965,012e8ba5-0311-3b08-b078-5a5fce51756d,海蟹,鱼虾蟹贝,95,14,2,5,0,30,2,77,0,0,2,0,3,125,232,260,208,47,2,0,3,2,142,83,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
966,b67ffacf-a9f5-358d-af5d-97e6b5cf7aeb,河蟹,鱼虾蟹贝,103,18,3,2,0,389,2,76,0,0,2,0,6,267,181,194,126,23,3,0,4,3,182,57,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
967,b2719cb8-e122-3132-bb08-c431ada75098,踞缘青蟹[青蟹],鱼虾蟹贝,80,15,2,2,0,402,2,80,0,0,2,0,3,119,206,193,228,42,1,0,4,3,262,76,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
968,59ca9228-eb22-345f-8bc5-2a2894c33222,梭子蟹,鱼虾蟹贝,95,16,3,1,0,121,3,78,0,0,2,0,5,142,208,481,280,65,2,0,6,1,152,91,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
969,447dd700-5dea-32fe-b2e8-ce9465808a40,蟹肉,鱼虾蟹贝,62,12,1,1,0,0,2,84,0,0,4,0,3,65,214,270,231,41,2,0,2,1,159,33,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
970,b4c23d10-1fd4-3025-babd-a8a96a4f7973,鲍鱼[杂色鲍],鱼虾蟹贝,84,13,1,7,0,24,2,78,0,0,0,0,2,242,136,2012,266,59,23,0,2,1,77,21,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
971,bdbf32e0-fd79-310c-a334-29968d3c7a6c,鲍鱼(干),鱼虾蟹贝,322,54,6,14,0,28,8,18,0,0,7,0,1,0,366,2316,143,352,7,0,2,0,251,67,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
972,eadc4d20-a71e-3150-bccf-c01279dcd151,蛏子,鱼虾蟹贝,40,7,0,2,0,59,2,88,0,0,1,0,1,131,140,176,134,35,34,2,2,0,114,55,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
973,f96c2749-f82d-3bda-b231-7b26810a35b5,蛏干[蛏子缢，蛏青子],鱼虾蟹贝,340,46,5,27,0,20,9,12,0,0,5,0,0,469,586,1175,107,303,89,8,14,2,791,121,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
974,bc8648f6-dc7d-3a5b-85c1-41d45b43cce8,赤贝,鱼虾蟹贝,61,14,1,0,0,0,2,85,0,0,0,0,13,144,153,266,35,45,5,1,12,0,118,60,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
975,2a91f3a4-f8d8-3a60-987d-dd354a686772,河蚌,鱼虾蟹贝,54,11,1,1,0,243,2,85,0,0,1,0,1,103,17,17,248,16,27,60,6,0,305,20,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
976,b9fb57c5-a9e9-3c01-ba8b-b2facbc6a7c0,河蚬[蚬子],鱼虾蟹贝,47,7,1,2,0,37,1,88,0,0,1,0,0,257,25,18,39,10,11,0,2,0,127,30,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
977,479a6195-dabd-3444-96df-a30eb4d329bf,牡蛎[海蛎子],鱼虾蟹贝,73,5,2,8,0,27,2,82,0,0,1,0,1,100,200,462,131,65,7,1,9,8,115,87,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
978,3ed3769c-c449-3554-8b53-5f559b697ffb,生蚝,鱼虾蟹贝,57,11,2,0,0,0,0,87,0,0,2,0,0,94,375,270,35,10,5,0,71,12,100,41,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
979,40b0df80-e52b-394c-9651-868772d3f749,泥蚶[血蚶，珠蚶],鱼虾蟹贝,71,10,1,6,0,6,1,82,0,0,1,0,13,124,207,355,59,84,11,1,12,0,103,41,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
980,2dd507b4-d73e-30d2-a5d7-fb317b40a154,扇贝(鲜),鱼虾蟹贝,60,11,1,3,0,0,2,84,0,0,0,0,12,140,122,339,142,39,7,1,12,0,132,20,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
981,881453e3-ffc8-30b4-b643-75f1e5d64ed4,扇贝(干)[干贝],鱼虾蟹贝,264,56,2,5,0,11,10,27,0,0,2,0,2,348,969,306,77,106,6,0,5,0,504,76,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
982,cb3b5891-673e-375d-91f6-d6aad5210e29,鲜贝,鱼虾蟹贝,77,16,0,2,0,0,1,80,0,0,2,0,1,116,226,120,28,31,1,0,2,0,166,57,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
